"","BjSa-1","BjSa-2","BjSa-4","BjSa-5","BjSa-6","BjSa-7","Past-1","Past-2","Past-3","Past-4","Past-5","Past-6","Replant-1","Replant-2","Replant-3","Replant-5","Replant-6","Replant-7"
"9a7a5fd8ae86949326719686426d6f8a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"5ebe3ad3a2b97c9dbf0066549b77b781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"0a882be19f0d0790b02111a63eda43ed",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"ee72eda3e76f3c69a23d03bd38844416",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21093a14e6f82053f10bc8efc6629ea3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"5d3fb726c0597cce81119a05222a510c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"a8649067bc0a6fc5fb8e521834482d5e",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0f20c0e6b0baf9ee0c8f9e5039067294",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25a04b7fd0d48341d3bdf4e1a37bba06",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"3a5add72c06edbbfafc366da0a369b27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"02edc58ba4950c665d0fd68e4049faf1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"579254d0fefca28b3070234ccd41db8f",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"ec6b5b792200ab2629aabbf81c771493",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62f79c73d9bb15d516c01c1b07a93ac1",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"f207c82b7d4a32e1da769d5a8d055c93",22,38,0,0,25,10,20,30,22,44,0,24,0,0,0,23,0,0
"e32a71878463d9ed28c2c93a97b6391a",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"c0912328552466fe08f3f41a55278bfd",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76cd45c9bf3f5e95f4ab5f2907f18446",0,0,12,0,0,0,0,0,0,0,15,0,0,17,0,0,0,13
"74184929a6242f339aa483b6c908f129",22,32,0,32,28,11,0,0,0,12,0,0,0,0,0,21,0,0
"de901040707c85dd6477dff584a78e45",0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73cac0280184a22597654445334e0f76",0,0,0,0,0,0,0,52,84,58,0,0,0,0,0,0,0,0
"e921e545e3e42c795f12a215f520b1e2",211,241,0,146,172,0,0,0,0,0,0,0,0,0,0,212,0,0
"6e140a8513d1f8a8e3a6c1d486425dc5",0,0,166,0,0,139,47,0,0,0,85,0,75,151,118,0,142,99
"f1879b2790e6add9c07188a37f257aae",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"c35939775bf7af51aed4d76d150924b5",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"7bc212404bf868242207ed5076068bd2",0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
"bf9305f149f26fa39b10e3a40b5cd2f5",0,0,0,0,0,0,0,23,25,0,0,0,0,0,0,0,0,0
"2a5a070e17a362a573790b250ae0b60b",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"b9ce5e80d8046703d204eddcf74b10eb",0,0,0,0,21,19,49,0,120,221,188,37,25,0,20,22,0,0
"7a31d73e29a87067b5c4a358e27c85dd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"2308b53c0d1c7958976087932aacbc13",38,0,0,34,44,0,0,0,0,0,0,0,0,27,0,0,0,0
"7d69c33dba4660f2eaabf2c1ba4c93fd",0,0,0,0,0,19,60,0,23,66,89,27,0,19,0,17,26,32
"fe94c2bc84bd075c589c60168787196e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"517aff4af031eec81003f3571b742bd5",25,30,22,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"8dc7ffa9ec83b502fee3c903de67ccf3",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cc496460fb439726df38ae32b65bead5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"54f3d18ec76154cb4f6b6989d8fd4757",51,81,0,71,78,0,0,0,0,0,0,0,64,49,0,57,0,91
"1f2e85700178aa90c04b6b13a0e8bbb1",0,35,25,0,0,0,0,0,0,0,0,0,50,34,68,0,0,31
"eb3425fda0290c9346708b5ba5c5d152",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a34853b101975f61d8ca4aac3d453fc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"18223cdccb9adbf98d1f88eff7ea79bb",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"682861d44847c456e46c3935e9408375",0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0
"11347db55c0b1ec3c0f9d861b466e4b9",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"3f352098e17e53f378beb269c1406888",109,0,68,49,118,163,180,92,64,220,114,70,0,0,69,66,78,0
"5e99009af53af05bb9425756ed9cffe9",29,87,43,48,32,0,0,0,0,0,0,0,0,45,0,43,73,0
"c0c0fd60a887713923e9ab2db602524d",42,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"912bcda617c8a69c7ad8e0ea6f8ebc94",0,0,0,0,0,0,0,0,0,0,0,0,18,24,33,17,0,0
"4b2b7b54fcda76ab7934316c49bd3294",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"ef98cc2984cd3ce0ca6a46589a6df194",94,65,31,137,159,67,0,0,0,0,0,0,0,0,19,23,0,0
"8aa606d636851ec841a518819f83ded6",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"b85532a5f3ae823f3212e84b0dd235b1",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08224ca900308088a141607d07c212bd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"2632cfc5d60ee42efd6f03f750fcddf1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
"87e5bacea0d7ec40501bae92ca74c38e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"5522af7cdd57f5bce3e9ba218acc863a",0,24,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9
"4dd970cb3861d4d035cfbf2fc2bc1432",28,9,105,0,11,33,12,0,20,13,13,9,102,117,111,115,135,142
"2c550239c6ddc841779eee59d7546695",0,0,0,0,0,0,0,0,0,0,0,0,0,80,85,0,0,0
"752118d90cfe3e3e963b90494bc3cc3b",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"19796cee67dcb38698da10cf46d0f5e0",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"e7c25c874069c36d0db19c3f79231ffc",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b17a8ffa04914beaabf320d2a63b68dd",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"f238dfae2ad00aa2c128cb12c4e09af3",0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
"f0164fa9144ed8b336c6f99f2f787272",0,0,0,0,0,0,0,0,0,0,0,0,25,48,27,32,25,29
"6d2cb3e11bb8393e938852aa72a7aad4",57,0,0,40,244,0,0,0,0,0,0,0,0,0,0,0,0,0
"0f4278767f461a1df87cb88e083d950c",129,110,99,132,306,111,0,0,0,0,0,0,159,243,214,138,155,261
"0cefe79f1ea98bcbb25db84beb1e0ecc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"bae86679e1c827bc2f5bcb52b8a1c5cf",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263fb2d5532ca6854c017f84a53b2aa0",369,337,346,241,416,403,0,0,0,0,10,0,55,46,58,95,96,104
"f7b696bc37afcf551c5b9fa1671494a2",0,42,0,37,45,49,0,0,0,0,0,0,0,0,0,0,0,0
"eb6f128d5dba891588330936d5eaac8f",0,0,0,0,0,0,9,0,0,0,0,0,10,0,31,0,0,0
"0b58aac4c6a3213bcc5c2451ccdadfa6",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"8160dfc83ee8b5350f440a06cdbcc6d2",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"0f0147960ee23f4ff69052b4651b0ed8",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57a0bada74bc9721cc2f4406d3d82de9",51,33,51,128,191,172,0,0,0,0,0,0,36,79,32,62,63,28
"804cc6864b8c9b6227c3f68b58dbf584",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"9e0d8676a25c9e16928a3cf50a427730",48,79,131,221,65,95,0,0,0,0,0,0,199,135,131,224,225,304
"ae92aadceea1989fa06aa314188aa823",0,0,0,0,0,0,0,0,0,0,0,0,33,50,33,0,70,0
"c2c00a043694f985750481b8d02613ba",20,0,55,0,28,0,0,0,0,0,0,0,19,27,39,46,43,62
"8f29d6d62dc59d3e34c8a51324637fb6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"c67410828e9ac2792b980b33c1c2637c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"afe43e7b0b12c20a7f334371409a6c4d",0,85,0,37,0,0,0,0,0,0,0,0,0,0,0,54,29,73
"f909a60b9006413e2791619df4e23706",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee339dfe4e05caae8f74285ff232423b",94,113,23,76,131,150,0,0,0,0,0,0,0,0,0,0,10,0
"61f241d9a5158c864fc1ef527b6496dd",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"81f7d4ff76c5bd0e5e74a2057a2b04e1",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"e8f982a2ed788ad3b67f51ca19f7326a",0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,93,28,34
"71ce4c14edd3b68b706695644695cd27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
"bba8f1d193d77596b55b370f2b1e21fc",25,21,0,20,44,146,0,0,0,0,0,0,0,0,0,0,0,0
"0b740c9fb2c753a7e34f0f9892271296",0,0,0,0,0,0,0,0,0,0,0,0,29,20,30,11,31,14
"0067bf476e6847ab84c63dad0e1f681c",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"1c778519615057ad2f4a74d2b8457e97",34,9,35,13,25,0,0,0,0,0,0,0,52,58,74,0,28,0
"f3666896f680563c630539fe1bb270d8",0,0,0,0,0,0,0,0,0,0,0,0,46,0,37,65,28,41
"d2c3580d3dba8737c251279b55926c5a",0,7,0,0,0,0,0,0,0,0,0,0,55,49,50,202,271,702
"75b640c31eb89cf0513eb7c9ee46eff4",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"9a49374bfb1368ad194ff78355258c7c",0,0,50,0,0,0,0,0,0,0,0,0,144,74,82,45,45,42
"075f44cee4069aebbcceecba76ab5828",102,79,61,37,74,46,17,42,29,0,26,14,54,53,41,0,0,0
"d62821c21351eae6273ea9055e263f07",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5febe7949a4981c5b02e5ecca4d32450",0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
"a6e7c09c7a62fb14b72666945a0f9838",72,436,83,37,81,38,0,0,0,0,0,0,117,122,195,129,144,80
"3a1f6cf796f41320f8ec9c35ed163089",106,70,40,35,41,46,0,0,0,0,0,0,45,36,57,76,91,100
"817d52edcbbbf594d128fda8c57235d1",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7f79d1770734439967aed278bd9ff33",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"1d3c73b4210187c946ab11d7d4fe1cbd",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"6e4b50a611f333bfb12f3b9a4a9e8b61",460,298,79,237,255,249,20,0,13,15,24,0,86,83,93,78,81,95
"6a4677f673ab57e227dfffe7b22f3448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"c1c1ace14b905788c3c6a319a2facdf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"e1b1053f86bb510e2531bb5ca1209cb7",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"805f1ead7c075a8064310ead4ce7c3f5",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644c997f8c2480635e9ce3f942d15c8a",0,0,20,0,26,68,0,0,0,0,0,0,86,111,133,61,65,49
"7d2853178c16e55b5d8130e18973b171",0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0
"4ef157c1443a3052a29d9a7eaffdb544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"5a8f5f28608435074a8426163e3a64fb",38,0,0,17,24,0,0,0,0,0,0,0,35,0,0,0,0,0
"ac60e1c1336968538b5bde8a83315fd9",151,122,72,157,216,250,0,0,0,0,0,0,14,27,34,34,24,40
"36e29c077b63796cb5ce4c2515cbe8d0",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"dd0ef1b82928fb62b67628fa78b26070",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d5314fb5d9520689cfcb788150e0d0df",478,552,294,217,314,367,18,0,30,28,21,19,131,134,124,227,217,295
"5310ae4815ffd39ca022223ec5686a56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"79762c8419ecce48acbb5cc0be239c9d",107,96,58,55,96,67,0,0,0,0,0,0,0,100,38,0,56,38
"31bcf0a5168e76f7e320deb6bca05160",54,32,23,37,59,76,0,0,0,0,24,0,0,0,27,14,0,23
"16b7a5c99e886b4c2cf4b061e4496a0b",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"7aad02e99cbe351a9bc89287e23a9fdb",90,42,27,22,50,24,0,0,0,0,0,0,40,86,68,68,62,81
"daa8f53752e7cffe28b61aa22931cd66",0,0,28,0,0,0,0,0,0,0,0,0,33,54,51,35,24,25
"c7bbdf23c997e5b002a6640e36b7b303",0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be2929dbc749e8100ef3aa6ddb769ed8",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fb823454e53f87d18fe1c3367b5d68fb",0,30,0,29,0,30,0,0,0,0,0,0,0,19,22,35,0,0
"88319d695eaeac0a8e6cc36f15ee5a89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
"95384117a8fca1221c89df13fe6ba0e8",0,0,0,0,16,0,0,0,0,0,23,11,0,0,0,0,0,0
"d972a85264362dd26864c57601e60f68",0,40,18,43,60,79,0,0,0,0,0,0,0,0,0,0,0,0
"a1d3c32b3245fcf8f8a8cdb34d648f44",0,0,0,0,0,0,0,0,84,0,86,100,0,0,0,0,0,0
"1fbdbd9f141fdec20d4d53e578e52686",77,50,43,27,63,68,0,0,0,0,0,0,42,32,36,80,70,72
"e929ce1badd66bdb7b4a4a7ec765db1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"cce51c0d6c3dc2c94d795b694b216460",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"1547e1c203c67b773f73c1fef1072566",46,29,32,36,86,73,0,0,0,0,0,0,28,24,51,36,0,28
"3f8aeae137ae1384dbffd4cb33aee13c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"1f5fcd3f2cb1d8d3e125e06d9cc9d778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,20
"0baa720d4473a26a4ff7a1d46b8a7c08",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"ed161afa681b43efbf6abf1d7817b283",121,68,113,46,101,83,0,0,0,0,0,0,135,157,290,172,190,139
"28bc7153bd8973791d8c791c558a98d4",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"5a0ab844e5a1a3d3ff719b3981e50231",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"06c643cf5249f6b753a9c94de83d0e8f",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ed38ad17dce796edb88007724b21f852",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44291504eeb1bc13a0ea4c829f285445",0,0,0,0,0,0,42,0,0,24,14,12,0,0,0,0,0,90
"1740550615f97485ea55f19e50aeab27",0,0,0,13,30,19,0,0,0,0,0,0,0,0,0,17,14,0
"0904174d59410b26f937377ece06fad6",0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4408783458bfdb50262da9edd1ede153",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"0436b0c2204a2b1125573c689a39f607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"9ba0ccb02a0b1613f6f96c692cbca687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
"6d9ae5499cc60ed21dc03ccbe6219b7f",451,453,190,228,354,437,114,66,205,143,68,78,76,89,156,230,131,133
"311a7e78adbabd2affe4fbfc17f5c638",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"20ff46f077df62af33c780d4b79e4703",0,0,38,0,36,0,0,0,0,0,0,0,19,0,18,28,0,21
"557b1825b2bf984bc79d9c46cf00bf04",0,0,23,0,0,0,0,0,0,0,0,0,0,28,0,56,25,39
"57da40c4b912530b84d85de632e495a6",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05229c2abe72d9349b7840e06c51a376",0,0,0,13,0,0,0,0,0,0,0,0,0,11,26,0,14,0
"b3b98a405e72333332f45d455adb2653",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"987869ff61a2f9aa291a016392a0b72d",168,165,96,155,199,281,0,0,0,0,0,0,108,116,107,121,135,93
"100be1010e7b0b5581d240ef8b19b362",0,0,31,0,0,0,0,0,0,0,0,0,66,61,90,63,58,52
"e767c548bea48f9c397cfc9dd3cdea85",23,0,17,0,22,36,0,0,0,0,0,0,0,0,0,0,0,0
"ce9f07fcf4551d71347508e882a5b3eb",0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277314198f3ff6c46188c34d45d13bf9",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"1e7808d3462d49317c9bcbe880a8cbb3",156,215,72,37,55,40,36,0,0,0,0,0,85,100,158,177,88,98
"aafb1f819628dea22028c71920a05191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"d116f4e9b492c5f1bcef8f3ec41624c1",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441090549d788fad4aa7b07749b13eb3",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,17,13
"44059cfb892bdc4aa0cc2ab51df29d89",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"9e38c223df0ad2263e078ab70fbd1c2a",0,0,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"a03535ea4b7533e03850010ae7bd2ae5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"c4be1fbd130571eb4794c204e37f2427",72,39,43,35,70,86,50,0,0,74,109,0,0,0,0,0,0,0
"1b451e3e61b1c9fe03077e7ae45722ea",0,0,0,0,0,0,0,0,0,0,0,0,19,8,14,13,10,15
"5b09ec15d816920d372e40fd48a8e7d1",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"39ef7f154f7569b28f56735151d96c1f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
"143275b37bcc50363200ac4e2d156136",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffd2d38f7017743cf167058715c333f1",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02653ab274686d3acf48c875be583e4e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"16447a5db5f44cbc2b7345ac4efd67dd",0,0,2,2,5,0,0,0,0,0,0,0,0,5,6,0,0,5
"7214c52efe3153be9a745e2953b2dd1c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"48a25a351f673f799f73620221769bb5",40,45,138,54,50,37,31,0,17,0,43,38,121,105,132,212,156,199
"bcbfc69508e7cc5bd932266918b087b1",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"2cb87ae592999929a817018e6a387cc0",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"c5c3118dcde14ed6f9c92ea1e5948378",0,19,51,16,18,17,10,0,27,8,14,27,33,53,47,80,104,88
"c839f5216bf5d0767113793dc6b005ba",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225d0565a1b39b24ba32231116a69536",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"3777c1e75f49dddf9252d83fdcb01834",57,52,141,48,39,65,0,0,47,10,20,19,247,272,188,307,306,355
"b62ccf5c041a476cc8e5a711c9d8623f",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"bea0c8bebc76b3ee7440850ea9b9b91d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"6b949cb435264277d632dc5ce9b4914d",0,0,0,0,0,0,122,54,77,85,87,74,0,0,0,0,0,0
"b293d61d7b864ff3b6e24761ffb6827f",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670d1671855e97174ecb8d231a745a06",0,14,0,0,0,0,16,0,30,21,11,0,0,11,0,0,0,0
"a5402e2f9c27cfbc3e70d1fe0314632b",28,0,12,0,14,17,0,0,0,0,0,0,0,0,0,0,12,15
"85fbe906182518339e6eeedba74c7c8f",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"cbba4997e602c7f39579eb53e8ea662b",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"99c153b9019f1d018ff61d9ad405aae6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2efb79fd6573738137582fc277e6e219",52,28,67,63,82,97,136,56,138,125,219,184,105,106,148,121,144,97
"d0c7372688721804a2cb8c46d3fce3d0",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"bac341b0d9adf5ebd5bc724995f7d076",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"380dbaf8a6ad7ebdb3773b4b1157e72e",42,35,68,68,84,92,55,0,35,37,44,58,91,96,93,50,60,54
"f48e199f05ede6537cdf96fd386c88eb",0,37,70,52,40,46,0,0,46,0,0,40,61,97,51,63,49,68
"2bf6152916d6865b11391ed3a1757512",49,24,56,17,26,39,20,0,77,21,32,39,49,63,0,39,45,49
"5953bd472aebc5aa8c9b1a190c261260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
"d9f77eabc78468848ecf3119d8e0f8c9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"0784a532472ce8c2a78c762270882709",0,0,0,0,0,0,0,0,0,0,15,0,0,13,0,0,0,0
"eeb9468c839d33bc1de20cabe8e3c5d2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"58b073347b20e29bc452edf0f8e9bfbd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
"11f2b5b023deb2b4017bbf343ac53ef5",0,0,7,0,0,0,0,0,0,0,0,0,14,14,0,13,23,21
"3306d9c1952f30ebd370d173086afb84",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"7f773edf4f4593814494c1cce8991dce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"7e78142ab01745171a6086c2af4c19ea",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15c8cc44c6d764f4e67f4ea5810b8371",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"8b02d4caf5a402a3f4552c2405fb3265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"2ec7ce642ec3b6c5b4fe1a787ef76542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"b4491c68525e169c4c838adce7521641",0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,24,0,0
"2cfc6ae7fb746bf608f130e50f2e5631",14,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c5ad4e544e9cff1e49fda312796eb1bf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"c9a758a99f4ba27c74da247520d732e7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"4e6cde865391b7ee5304ab2abecc6b0d",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"5ac7f9d3f69f8f2be53d472ba1911213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"3cda3661283f1574577d2718942208b1",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"065bae4aae52f22d591920d8dc4a79ee",0,0,0,14,0,0,0,0,0,0,0,0,32,0,16,0,0,0
"5bbbda71b60183e3b28ca9cb2d595cf9",21,23,24,19,0,30,0,0,0,0,17,0,0,16,0,0,23,44
"107b79b5bd9747ba7d17986b1721ebe5",0,0,0,0,20,0,0,0,0,0,0,0,0,31,12,0,0,0
"043bf3c22a222e83be2476771a6b63b1",0,0,28,20,0,0,0,0,0,0,0,0,0,0,0,27,0,28
"253718b2e7b10edf19d45141ee1e39af",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4bd7672d2431dd6d5de6a8e291ab6cb5",0,0,0,0,0,0,6,0,0,11,10,0,0,0,0,0,0,0
"59c487c71d9ad5117063256d8dec2c76",0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317147d869b419d9d7388340ff3a6143",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,21,15,0
"1735be7de7ff47e483915d29b0b7509a",16,12,23,0,0,14,0,0,0,0,0,0,17,0,0,0,0,15
"ed8a0c18f1a5f20cf7a61e96a5340ea8",0,0,0,0,8,0,0,0,0,0,0,0,11,0,0,0,0,0
"9b03cb97efd7490256438bc095f9ee38",0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0
"54db3bfb5f2ecafa9d2b821e7c29a414",0,0,0,25,0,0,0,0,0,21,0,0,0,39,53,0,0,0
"cd2570a3048c4aad29eb84a674aa1a44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
"701bbe93bd98c40caa228b7f6d45f02c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"9bb97d4b100c69dc151924cd5e08f82d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"c815f6acbec9ff1e1f45b6758d913629",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
"e4e1c7c2e9568299c4797073944234f9",0,0,0,141,69,100,0,0,24,0,0,0,0,0,0,0,0,0
"1bcce245e33a0c86df1988af5e937405",15,33,12,19,0,0,0,0,0,12,0,0,0,0,0,0,0,0
